content_id,client_id,baseline_score,reason_code,action,rank
content_db154fabdfd3,client_f74efabef1,4,strong_recent_decline,review,390
content_f6fd768bd7d9,client_3fdba35f04,4,strong_recent_decline,review,391
content_e053030b589a,client_f369cb89fc,4,strong_recent_decline,review,392
content_d117373d1d57,client_7f2253d7e2,4,strong_recent_decline,review,393
content_7e37aba82d33,client_d029fa3a95,4,strong_recent_decline,review,394
content_21d5352e5669,client_19581e27de,4,strong_recent_decline,review,395
content_7e9a26bd7fc3,client_4ec9599fc2,4,strong_recent_decline,review,396
content_947b1d18a006,client_8527a891e2,4,strong_recent_decline,review,397
content_c91e1c6a526b,client_349c41201b,4,strong_recent_decline,review,398
content_737808ab7fd4,client_349c41201b,4,strong_recent_decline,review,399
content_ff102de380d8,client_f369cb89fc,4,strong_recent_decline,review,400
content_79fbccf1a0d3,client_e29c9c180c,4,strong_recent_decline,review,401
content_27594567ec1c,client_7f2253d7e2,4,strong_recent_decline,review,402
content_f7c50b7fee53,client_19581e27de,4,strong_recent_decline,review,403
content_5655ccde4244,client_d4735e3a26,4,strong_recent_decline,review,404
content_d5886dec9032,client_f369cb89fc,4,strong_recent_decline,review,405
content_9c86519fec91,client_7f2253d7e2,4,strong_recent_decline,review,406
content_fa2af8812e4e,client_19581e27de,4,strong_recent_decline,review,407
content_3bac7b908a99,client_e629fa6598,4,strong_recent_decline,review,408
content_4463f504fbd5,client_3fdba35f04,4,strong_recent_decline,review,409
content_dad8785f4d81,client_7f2253d7e2,4,strong_recent_decline,review,410
content_3a3e736a6252,client_8722616204,4,strong_recent_decline,review,411
content_5f68880b2920,client_e629fa6598,4,strong_recent_decline,review,412
content_48ba789153a4,client_f369cb89fc,4,strong_recent_decline,review,413
content_d5986928b284,client_3fdba35f04,4,strong_recent_decline,review,414
content_28494292dac5,client_7f2253d7e2,4,strong_recent_decline,review,415
content_f5afa30f9906,client_6208ef0f77,4,strong_recent_decline,review,416
content_c867abbe7eb6,client_3fdba35f04,4,strong_recent_decline,review,417
content_98a9e7681e83,client_6208ef0f77,4,strong_recent_decline,review,418
content_a0a4e4f1fb85,client_a88a7902cb,4,strong_recent_decline,review,419
content_4f16c23a8f8d,client_4ec9599fc2,4,strong_recent_decline,review,420
content_875e75577eee,client_8527a891e2,4,strong_recent_decline,review,421
content_327bbfd6df97,client_624b60c58c,4,strong_recent_decline,review,422
content_80c942af7ae6,client_f369cb89fc,4,strong_recent_decline,review,423
content_f5ad56057952,client_f74efabef1,4,strong_recent_decline,review,424
content_e2cfaa546242,client_0b918943df,4,strong_recent_decline,review,425
content_c8d65945401b,client_f74efabef1,4,strong_recent_decline,review,426
content_a113c8ac0e29,client_624b60c58c,4,strong_recent_decline,review,427
content_2b5f1b817381,client_d4735e3a26,4,strong_recent_decline,review,428
content_4718250efb96,client_7f2253d7e2,4,strong_recent_decline,review,429
content_b8ce248b3e6b,client_e629fa6598,4,strong_recent_decline,review,430
content_20b906f1681d,client_7f2253d7e2,4,strong_recent_decline,review,431
content_1aef96f28d03,client_8527a891e2,4,strong_recent_decline,review,432
content_b47804a4832a,client_19581e27de,4,strong_recent_decline,review,433
content_62032de289e3,client_19581e27de,4,strong_recent_decline,review,434
content_b3266b0b14a2,client_a88a7902cb,4,strong_recent_decline,review,435
content_d70867535282,client_e629fa6598,4,strong_recent_decline,review,436
content_68dee4cef047,client_7f2253d7e2,4,strong_recent_decline,review,437
content_2f06371514c2,client_7f2253d7e2,4,strong_recent_decline,review,438
content_c0342d33095e,client_19581e27de,4,strong_recent_decline,review,439
content_c799fa5ef1b8,client_e629fa6598,4,strong_recent_decline,review,440
content_b936de9d41fd,client_d59eced1de,4,strong_recent_decline,review,441
content_0cb5cd24f869,client_a88a7902cb,4,strong_recent_decline,review,442
content_17c2778a02a9,client_19581e27de,4,strong_recent_decline,review,443
content_5f324a8d169d,client_19581e27de,4,strong_recent_decline,review,444
content_3e7893eabb81,client_e629fa6598,4,strong_recent_decline,review,445
content_096dc2856f42,client_3fdba35f04,4,strong_recent_decline,review,446
content_bb305b86c038,client_3fdba35f04,4,strong_recent_decline,review,447
content_55d1162a1baf,client_f369cb89fc,4,strong_recent_decline,review,448
content_226c9fcb5d83,client_3fdba35f04,4,strong_recent_decline,review,449
content_48b397f0587e,client_19581e27de,4,strong_recent_decline,review,450
content_b48875659dfa,client_3fdba35f04,4,strong_recent_decline,review,451
content_201e6fa0676c,client_4e07408562,4,strong_recent_decline,review,452
content_416fde030f01,client_6208ef0f77,4,strong_recent_decline,review,453
content_576d85a2a756,client_f369cb89fc,4,strong_recent_decline,review,454
content_f259684bce17,client_3fdba35f04,4,strong_recent_decline,review,455
content_330a9f2d60d6,client_624b60c58c,4,strong_recent_decline,review,456
content_0878bc93a8f1,client_bbb965ab0c,4,strong_recent_decline,review,457
content_b26b6a6ca873,client_3fdba35f04,4,strong_recent_decline,review,458
content_dcc72a7f01f3,client_f369cb89fc,4,strong_recent_decline,review,459
content_974949456f98,client_8527a891e2,4,strong_recent_decline,review,460
content_275062583966,client_f74efabef1,4,strong_recent_decline,review,461
content_d21c767aa9e8,client_3fdba35f04,4,strong_recent_decline,review,462
content_3bed5e7f1d0f,client_f369cb89fc,4,strong_recent_decline,review,463
content_b2db3553a878,client_f369cb89fc,4,strong_recent_decline,review,464
content_ce49a09a8864,client_a88a7902cb,4,strong_recent_decline,review,465
content_cceafa97bf5b,client_f74efabef1,4,strong_recent_decline,review,466
content_ddd0850687ae,client_2c624232cd,4,strong_recent_decline,review,467
content_25e10aa9dced,client_2c624232cd,4,strong_recent_decline,review,468
content_68080207d57f,client_3fdba35f04,4,strong_recent_decline,review,469
content_8f8de26e32ef,client_f369cb89fc,4,strong_recent_decline,review,470
content_5ac91b2d8b38,client_8527a891e2,4,strong_recent_decline,review,471
content_185382e3ca8a,client_e629fa6598,4,strong_recent_decline,review,472
content_f896b2d39dd7,client_f74efabef1,4,strong_recent_decline,review,473
content_3023680512a5,client_f369cb89fc,4,strong_recent_decline,review,474
content_f73a78acccc3,client_6208ef0f77,4,strong_recent_decline,review,475
content_b6947eb8896f,client_a88a7902cb,4,strong_recent_decline,review,476
content_26067f062da9,client_a88a7902cb,4,strong_recent_decline,review,477
content_cd31c0c1d04e,client_3fdba35f04,4,strong_recent_decline,review,478
content_1da78cd4c939,client_8722616204,4,strong_recent_decline,review,479
content_8b9753dc17bd,client_349c41201b,4,strong_recent_decline,review,480
content_b48762a2c443,client_d029fa3a95,4,strong_recent_decline,review,481
content_65a9dd5de032,client_349c41201b,4,strong_recent_decline,review,482
content_527beec00658,client_6208ef0f77,4,strong_recent_decline,review,483
content_3a7998b2d281,client_6208ef0f77,4,strong_recent_decline,review,484
content_c7fc24338c14,client_bbb965ab0c,4,strong_recent_decline,review,485
content_8ce2d4260a31,client_6208ef0f77,4,strong_recent_decline,review,486
content_64618c45b076,client_4ec9599fc2,4,strong_recent_decline,review,487
content_cb355b71eb51,client_3fdba35f04,4,strong_recent_decline,review,488
content_14402823d975,client_6208ef0f77,4,strong_recent_decline,review,489
content_46d5b919b6b8,client_6208ef0f77,4,strong_recent_decline,review,490
content_97f41176b020,client_19581e27de,4,strong_recent_decline,review,491
content_714f026e0d9f,client_7f2253d7e2,4,strong_recent_decline,review,492
content_2b63acf994ce,client_19581e27de,4,strong_recent_decline,review,493
content_2fcd75499332,client_7f2253d7e2,4,strong_recent_decline,review,494
content_e82d8d94b98c,client_3fdba35f04,4,strong_recent_decline,review,495
content_70b10b7227ac,client_624b60c58c,4,strong_recent_decline,review,496
content_364ddf5cbda1,client_19581e27de,4,strong_recent_decline,review,497
content_8b9730806650,client_6208ef0f77,4,strong_recent_decline,review,498
content_b9d721cb3d7c,client_4ec9599fc2,4,strong_recent_decline,review,499
content_d75648c75e28,client_3fdba35f04,4,strong_recent_decline,review,500
content_1cea97c28cd6,client_4e07408562,4,strong_recent_decline,review,501
content_4579ec228e65,client_4ec9599fc2,4,strong_recent_decline,review,502
content_c740eac349f3,client_8527a891e2,4,strong_recent_decline,review,503
content_f5fd3e7a6dd4,client_a88a7902cb,4,strong_recent_decline,review,504
content_b425fcabfac6,client_9f14025af0,4,strong_recent_decline,review,505
content_6eeeb0e9f975,client_bbb965ab0c,4,strong_recent_decline,review,506
content_b85ce4bfb44e,client_19581e27de,4,strong_recent_decline,review,507
content_3fdbee533170,client_6208ef0f77,4,strong_recent_decline,review,508
content_0545449225eb,client_8722616204,4,strong_recent_decline,review,509
content_c69c4fa19c39,client_6208ef0f77,4,strong_recent_decline,review,510
content_6e9940e5601b,client_6208ef0f77,4,strong_recent_decline,review,511
content_225dfb507f6c,client_f369cb89fc,4,strong_recent_decline,review,512
content_68c75c1fd6f3,client_8722616204,4,strong_recent_decline,review,513
content_b386de12835f,client_3fdba35f04,4,strong_recent_decline,review,514
content_129d26f2c0e8,client_e629fa6598,4,strong_recent_decline,review,515
content_f81a4628e3b7,client_7f2253d7e2,4,strong_recent_decline,review,516
content_41fff7a1aa8c,client_f369cb89fc,4,strong_recent_decline,review,517
content_5240ab05dc75,client_4e07408562,4,strong_recent_decline,review,518
content_a928cb66d230,client_f369cb89fc,4,strong_recent_decline,review,519
content_07da54616975,client_d029fa3a95,4,strong_recent_decline,review,520
content_33c54dccd63c,client_624b60c58c,4,strong_recent_decline,review,521
content_4b10bd84b6b5,client_e629fa6598,4,strong_recent_decline,review,522
content_392a75698fc5,client_8527a891e2,4,strong_recent_decline,review,523
content_57c042ae0eb0,client_8722616204,4,strong_recent_decline,review,524
content_6061fcc16d85,client_3fdba35f04,4,strong_recent_decline,review,525
content_fc51603ca681,client_d4735e3a26,4,strong_recent_decline,review,526
content_f2027dbe40f1,client_f74efabef1,4,strong_recent_decline,review,527
content_fdacca0f9691,client_6208ef0f77,4,strong_recent_decline,review,528
content_a52e78fd9bfa,client_6208ef0f77,4,strong_recent_decline,review,529
content_991b77f0d406,client_349c41201b,4,strong_recent_decline,review,530
content_c204a19f27ae,client_6208ef0f77,4,strong_recent_decline,review,531
content_055125728aed,client_349c41201b,4,strong_recent_decline,review,532
content_930ca3ad40e6,client_6208ef0f77,4,strong_recent_decline,review,533
content_9de926fa1505,client_bbb965ab0c,4,strong_recent_decline,review,534
content_37b172e0b698,client_7f2253d7e2,4,strong_recent_decline,review,535
content_26dc82c38ce0,client_3fdba35f04,4,strong_recent_decline,review,536
content_14a73933da0f,client_349c41201b,4,strong_recent_decline,review,537
content_1ba13a48ba44,client_4e07408562,4,strong_recent_decline,review,538
content_d5819089038e,client_e629fa6598,4,strong_recent_decline,review,539
content_08b7c93d6b27,client_a88a7902cb,4,strong_recent_decline,review,540
content_837c4ebfd762,client_8527a891e2,4,strong_recent_decline,review,541
content_f77035c53e1a,client_7f2253d7e2,4,strong_recent_decline,review,542
content_f50f4f32559b,client_3fdba35f04,4,strong_recent_decline,review,543
content_786087f31ca3,client_19581e27de,4,strong_recent_decline,review,544
content_985a0e3ec7b2,client_19581e27de,4,strong_recent_decline,review,545
content_a37cded67cd7,client_e629fa6598,4,strong_recent_decline,review,546
content_c0ca28146a2a,client_6208ef0f77,4,strong_recent_decline,review,547
content_f1c00fa6fa67,client_f369cb89fc,4,strong_recent_decline,review,548
content_97e778824a45,client_6208ef0f77,4,strong_recent_decline,review,549
content_d0e3f1959a20,client_4ec9599fc2,4,strong_recent_decline,review,550
content_6d020451e1b0,client_6208ef0f77,4,strong_recent_decline,review,551
content_7328f4cf3c6c,client_6208ef0f77,4,strong_recent_decline,review,552
content_96688198c848,client_e629fa6598,4,strong_recent_decline,review,553
content_6aa31bd1dc5e,client_f369cb89fc,4,strong_recent_decline,review,554
content_4b2fac1363f4,client_3fdba35f04,4,strong_recent_decline,review,555
content_39ea27d19580,client_9f14025af0,4,strong_recent_decline,review,556
content_a47f4518ce2a,client_3fdba35f04,4,strong_recent_decline,review,557
content_0428be322049,client_d029fa3a95,4,strong_recent_decline,review,558
content_6553f210db6d,client_8527a891e2,4,strong_recent_decline,review,559
content_a466b8ddcbbf,client_6208ef0f77,4,strong_recent_decline,review,560
content_0c0520ae9695,client_19581e27de,4,strong_recent_decline,review,561
content_f68fc903dd4f,client_f369cb89fc,4,strong_recent_decline,review,562
content_c3e4ddfb8650,client_8527a891e2,4,strong_recent_decline,review,563
content_42329a1ee0c7,client_f369cb89fc,4,strong_recent_decline,review,564
content_f3e0490c923e,client_6208ef0f77,4,strong_recent_decline,review,565
content_f85e732d9328,client_d029fa3a95,4,strong_recent_decline,review,566
content_04cf08c65253,client_6208ef0f77,4,strong_recent_decline,review,567
content_9ff56c1ee755,client_8722616204,4,strong_recent_decline,review,568
content_08679f3507b9,client_3fdba35f04,4,strong_recent_decline,review,569
content_b01e11168073,client_3fdba35f04,4,strong_recent_decline,review,570
content_c858cef28937,client_8527a891e2,4,strong_recent_decline,review,571
content_db125777063e,client_3fdba35f04,4,strong_recent_decline,review,572
content_39678687bb17,client_8722616204,4,strong_recent_decline,review,573
content_ad6c1ce890f5,client_3fdba35f04,4,strong_recent_decline,review,574
content_35887efa40cf,client_6208ef0f77,4,strong_recent_decline,review,575
content_4f5e18eac4f6,client_6208ef0f77,4,strong_recent_decline,review,576
content_6c9cfd878494,client_3fdba35f04,4,strong_recent_decline,review,577
content_3368b25e0df4,client_3fdba35f04,4,strong_recent_decline,review,578
content_e489a56b1b9f,client_f369cb89fc,4,strong_recent_decline,review,579
content_d5b117bc468e,client_349c41201b,4,strong_recent_decline,review,580
content_c127dc7de3cd,client_a88a7902cb,4,strong_recent_decline,review,581
content_a9e7892f28ff,client_19581e27de,4,strong_recent_decline,review,582
content_cac9eaac0184,client_7f2253d7e2,4,strong_recent_decline,review,583
content_8b71a7c484a0,client_19581e27de,4,strong_recent_decline,review,584
content_f5ec074c2c01,client_f74efabef1,4,strong_recent_decline,review,585
content_d1f32bcc19d3,client_3fdba35f04,4,strong_recent_decline,review,586
content_3e1ec31aebef,client_6208ef0f77,4,strong_recent_decline,review,587
content_99eabda7b1d1,client_8722616204,4,strong_recent_decline,review,588
content_857cc1296fb2,client_19581e27de,4,strong_recent_decline,review,589
content_b73f9300f5d6,client_6208ef0f77,4,strong_recent_decline,review,590
content_2a42480087db,client_4e07408562,4,strong_recent_decline,review,591
content_19b90bd80671,client_3fdba35f04,4,strong_recent_decline,review,592
content_b72b06434946,client_e629fa6598,4,strong_recent_decline,review,593
content_8c482a64a3df,client_8527a891e2,4,strong_recent_decline,review,594
content_78b36613ca6a,client_3fdba35f04,4,strong_recent_decline,review,595
content_b3cc326222e5,client_7f2253d7e2,4,strong_recent_decline,review,596
content_749a7d847c6c,client_a88a7902cb,4,strong_recent_decline,review,597
content_7a25e5e56a63,client_a88a7902cb,4,strong_recent_decline,review,598
content_12f4c646de31,client_8527a891e2,4,strong_recent_decline,review,599
content_dc9b33355050,client_3fdba35f04,4,strong_recent_decline,review,600
content_5b2e7d93a33e,client_19581e27de,4,strong_recent_decline,review,601
content_cf7ed01bfc99,client_3fdba35f04,4,strong_recent_decline,review,602
content_2daa32df1a5e,client_d4735e3a26,4,strong_recent_decline,review,603
content_2d1690d2847a,client_19581e27de,4,strong_recent_decline,review,604
content_13cfec0b5b2f,client_4e07408562,4,strong_recent_decline,review,605
content_1f33466a82b2,client_6208ef0f77,4,strong_recent_decline,review,606
content_1098e3d285ce,client_3fdba35f04,4,strong_recent_decline,review,607
